ghanaian cant trust you with free sh boss you got the chanc and mess thing for thi countri never again JM,1,0.3333333333333333,2,1
cowardic doesnt mean ani better he equal silent and equal useless whichev,1,0.3333333333333333,2,1
keep the faith aliv and keep trust god seem difficult but with him it possibl,1,0.3333333333333333,2,1
understand there elect win but you must also awar live our nigerian pleas pleas,-1,0.3333333333333333,1,2
whi are you silent nigeria bleed uptil now offici statement from you rememb that you are love nigerian,1,0.3333333333333333,2,1
the whole ghana ebi wey bore mill die wey get the throne falaa but put play for eye top wey,-1,0.3333333333333333,1,2
jonh pleas sister veri right now speak you she the hospit pleas help,-1,0.3333333333333333,1,2
pleas dont say anyth about the EC focu your work the peopl will follow god will reward,1,0.3333333333333333,2,1
sad when govern need massiv media attent and support solv such problem like,-1,0.3333333333333333,1,2
trump bush obama hold your hand declar you winner you will still lose,1,0.3333333333333333,2,1
love and appreci your hard work HE,1,0.3333333333333333,2,1
shame wa ask for proper and better particular those polici,1,0.3333333333333333,2,1
trust key thi year elect Im sorri sir ghanaian have kick you out your fight against corrupt ha fail,-1,0.3333333333333333,1,2
you are proud the poison free educ without use school built mahama make the edu,1,0.3333333333333333,2,1
becaus work soo hard when you are sleep better than your favorit,1,0.3333333333333333,2,1
youv realli made wors nabco not good enough for rich man child but okay,1,0.3333333333333333,2,1
satan will even reject hellco fit promis him heaven fail,-1,0.3333333333333333,1,2
corrupt ha elud gain the most corrupt our histori,-1,0.3333333333333333,1,2
mahama sef not get shame even it true he work and everi one enjoy hi wo,1,0.3333333333333333,2,1
ppl feel say fool erh ghanaian are discern thu seek prosper success amp massiv growth our,1,0.3333333333333333,2,1
ye and not those who persist and vehement made point dupe and fraud the nation amass,-1,0.3333333333333333,1,2
you were be led down your poor coach skill,1,0.3333333333333333,2,1
sir pleas withdu respect will like plea behalf ghanaian move the farmer day holiday,-1,0.3333333333333333,1,2
funni moment releas stress for kill faster than fli bullet some acci,-1,0.3333333333333333,1,2
speechless listen presid your passion help the poor have equal right for educ beyond,1,0.3333333333333333,2,1
the pervas corrupt under thi rule govt realli sink thi nation fast but becaus of,-1,0.3333333333333333,1,2
your free sh scam through which you your famili and friend have loot much our tax Th,-1,0.3333333333333333,1,2
corrupt noth can make him not guilti corrupt who appoint the corrupt of,-1,0.3333333333333333,1,2
thi thiev may almighti allah forbid ama ghana doesnt like thi corrupt again,-1,0.3333333333333333,1,2
whoever say nhi work liar hospit now charg patient consult fee anytim you are see,1,0.3333333333333333,2,1
let your love one smell the good you,1,0.3333333333333333,2,1
just hate polit but person love mahama which ill love vote for him but not ndc,1,0.3333333333333333,2,1
someon just write thi and believ thi trash be wise enough suppo,1,0.3333333333333333,2,1
but can trust the mother serpent corrupt who clear peopl corrupt charg,-1,0.3333333333333333,1,2
coach corrupt clear corrupt appointe hi govt besid nepot is,-1,0.3333333333333333,1,2
becaus your manag were steal invest other and you didnt advic them better luck next time,1,0.3333333333333333,2,1
clear your eye bro there too most dirt your eye cant see well,1,0.3333333333333333,2,1
not onli right vote also right vote for and the npp win 2020 elect insha allah,1,0.3333333333333333,2,1
respect your excel pleas silenc can not misquot and time will interrog wha,1,0.3333333333333333,2,1
you ghanaian have lost trust not nobl man like john dramani mahama your lie will not sa,-1,0.3333333333333333,1,2
presid put yourself eas well never exchang normal good for ani inferior good never our,1,0.3333333333333333,2,1
you have succeed use fsh cover your corrupt scandal you succeed remov domel,-1,0.3333333333333333,1,2
pleas take your free water polici and bring back our tap it been three freak week without wate,-1,0.3333333333333333,1,2
your english not good guy pleas join the free educ team wai sua borÃ‰â€fo,-1,0.3333333333333333,1,2
your english sef not good dear pleas join the free educ ooo yooo,-1,0.3333333333333333,1,2
pd scandal agyapa scandal and are still fresh our mind,-1,0.3333333333333333,1,2
Mr presid better economi employ and less corrupt what ghanaian would want free sh,1,0.3333333333333333,2,1
whi dont ndc say what they did rather than lie ndc did free sh what lie,-1,0.3333333333333333,1,2
and how better your call free sh you are not asham your call free sh it onli il,1,0.3333333333333333,2,1
take coffe starter for today pl keep mind when democraci win ghana win power lie,1,0.3333333333333333,2,1
akuffo addo led govt useless corrupt,-1,0.3333333333333333,1,2
two loyal amg fan tattoo both shatta wale and medik face ther bodi mad love,1,0.3333333333333333,2,1
cheap polit talk politician gain polit power steal more fsh the onli,-1,0.3333333333333333,1,2
selfish how will thi benefit bosomdo and friend fomanya provid free sh,1,0.3333333333333333,2,1
know the debt nhi left behind you wouldnt trust thi fake promis,-1,0.3333333333333333,1,2
Mr prez your good and the bad work will vote for you scammer,1,0.3333333333333333,2,1
lie son go free and they are do well more nana,1,0.3333333333333333,2,1
it realli pathet see the ndc and influenc claim they start free sh it sad progress sh se,1,0.3333333333333333,2,1
Oh come speak what debt and borrow economi fail veep aliu mahama kuraa better pass,-1,0.3333333333333333,1,2
educatn Im trust the prof corrupt the ndc are less corrupt than the current npp Im even,-1,0.3333333333333333,1,2
play the ignor your support cheap polit what free thi sustain develop,1,0.3333333333333333,2,1
it wild how he use legitim critic free sh neg attack ad say it unsustain and,-1,0.3333333333333333,1,2
are the trust one cant fight against corrupt are the disappoint prez just are do the work,1,0.3333333333333333,2,1
good work such agyapa scandal pd scandal bost scandal etc akuffo addo corrupt under your wa,-2,0.3333333333333333,2,4
the onli thing can boost about free educ tell what again now ghana the 2nd corrupt countri africa,1,0.3333333333333333,2,1
ive read veri well pleas problem with you say the initi wast resourc,-1,0.3333333333333333,1,2
you like give free water and free light will still vote against more fan fool are tire you,1,0.3333333333333333,2,1
emphasi progress free you dont get the point thi time doubt you ever piti,1,0.3333333333333333,2,1
ndc press confer free sh useless whi are they say start free sh and want take cred,1,0.3333333333333333,2,1
free educ good but cannot wast all our resourc free sh there lot to,1,0.3333333333333333,2,1
your petti god polit doesnt mean attack oppon all the time let good work speak,1,0.3333333333333333,2,1
more year will stamp all the good work npp pleas vote and rememb peac for all,1,0.3333333333333333,2,1
hi father abolish free educ brought free educ what your point hi father,1,0.3333333333333333,2,1
clear your messthat your fail progress fshsjust half fee,1,0.3333333333333333,2,1
you peopl tire plu thi free sh hype beg carri new thing come thi not 2016,-1,0.3333333333333333,1,2
the devil know today better than the angel dont know nana toa more more,1,0.3333333333333333,2,1
pleas with all due respect look like you are not awar the anger the street whi,-1,0.3333333333333333,1,2
your appointe are steal our money left and right front and back top and down everywher and an,1,0.3333333333333333,2,1
the admin handl thi account veri dumb shame you shake head epitom classic illiter,-1,0.3333333333333333,1,2
bleedi npp support dont talk with fact alway attack and show how dumb they are,-1,0.3333333333333333,1,2
key word progress free educ not free educ wabn anaa,1,0.3333333333333333,2,1
pleas presid cant you show off someth better than free sh becaus extend famili are no,1,0.3333333333333333,2,1
mrprez you and your npp govt are go win hook crook the battl still the lord may god richli bless you,1,0.3333333333333333,2,1
you have messag for ghanaian youv supervis support condon and clear act and corrupt,1,0.3333333333333333,2,1
mad how the ghanaian conserv support free educ but the left wing ghanaian parti dont,1,0.3333333333333333,2,1
better still mahamaafa better than corrupt govern kicknanaout,1,0.3333333333333333,2,1
you are just deploy partisan propaganda the fact stand favour,-1,0.3333333333333333,1,2
still find difficult that build extra school progress start free sh back,1,0.3333333333333333,2,1
dont need hi useless lie thank god there are europa match that same time for sure,-1,0.3333333333333333,1,2
for those have issu with the momo number pleas it 024 2348 705 thank you god bless,1,0.3333333333333333,2,1
here goe again lie he been sent errand amp lie sometim wonder practicin,-1,0.3333333333333333,1,2
broke broke the countri too can give him you for free though,-1,0.3333333333333333,1,2
did write less than 40 pleas dont misinform peopl let honest for onc,-1,0.3333333333333333,1,2
you dont understand english err you peopl are tri hard claim free sh but see the,-1,0.3333333333333333,1,2
the presidenti candid and made profound remark concern the state prison,-1,0.3333333333333333,1,2
whi dont you rather speak about it you are protect your integr right while your veep lie,1,0.3333333333333333,2,1
pleas get your fact right dont come here and joke wai,-1,0.3333333333333333,1,2
thi elect about trust big disappoint it time correct the mistak made 2016,1,0.3333333333333333,2,1
theyr realli pay you well sir it such shame the cwesi oteng love and,1,0.3333333333333333,2,1
the ironi discredit someon who start free sh parti build sell falsehood have see,-1,0.3333333333333333,1,2
all thi remind how the ndc stole yÃ‰â€º sesa mu from nduom 2008 nice tri but free sh deÃ‰â€º Ã‰â€ºyÃ‰â€º,1,0.3333333333333333,2,1
2 economi from one the world slowest top fastest grow befor,1,0.3333333333333333,2,1
tri reviv your dead career that whi you are support nana addo master,1,0.3333333333333333,2,1
the african trump person attack the last straw wanna hung to the sad end,-1,0.3333333333333333,1,2
pleas what the npp campaign messag caus all hear free sh and for more for nana pleas,-1,0.3333333333333333,1,2
and good even with respect not the one talk polit but pleas thi citizen Ar,1,0.3333333333333333,2,1
presid akufoaddo shock mahama outright lie be orgin free sh ha express,-1,0.3333333333333333,1,2
presid akufoaddo shock mahama outright lie be orgin free sh the presid the republ,-1,0.3333333333333333,1,2
nana even the blind ha seen your great work more all,1,0.3333333333333333,2,1
true your good work visibl and gargantuan unpreced corrupt and thieveri,1,0.3333333333333333,2,1
ghanaian must rememb the free sh mani youngster from poor famili are receiv free,1,0.3333333333333333,2,1
stop with the emot blackmail shadrack eshun will just fine even better vote against you you want mo,1,0.3333333333333333,2,1
propaganda dear that the onli person from rural school who did well ha good,1,0.3333333333333333,2,1
ghanafuor not blame for be corrupt believ lie that ghana owe hi father thi hi,-1,0.3333333333333333,1,2
that whi wont vote for co made the educ system wack than make better free but,1,0.3333333333333333,2,1
and are not better than the child enjoy free sh Im,1,0.3333333333333333,2,1
bless captain smart veri dishonest man the most corrupt presid ever shameless man nana addo,-1,0.3333333333333333,1,2
2020 excel result have shame critic read more,-1,0.3333333333333333,1,2
you miss who initi what thi not your guy initi pleas keep calm,-1,0.3333333333333333,1,2
he not he the worst presid have ever seen most corrupt most arrog and most deceit,-1,0.3333333333333333,1,2
under the maham ndc govt ghana gdp growth fell drastic from 2014 2016 hi best 7313 2013,-1,0.3333333333333333,1,2
swear full hustler with hard work and determin bro,-1,0.3333333333333333,1,2
ye but also put children better school ahead their oppon like the way have come love joke,1,0.3333333333333333,2,1
when parti who campaign dat they will face corrupt headon eventu win power amp fail deli,-1,0.3333333333333333,1,2
HE and HE beseech you good sir pleas there ani polici solv climat cha,-1,0.3333333333333333,1,2
now obviou mahama did far better than akufo addo far corrupt concern akufo addo touchin,-1,0.3333333333333333,1,2
now obviou mahama did far better than akufo addo far corrupt concern akufo addo touch the AG,-1,0.3333333333333333,1,2
continu your good work nana are solidli behind you for the dead goat lalai 4moretodomorefory,1,0.3333333333333333,2,1
the current presid do hi best the bridg the gap between the rich and the poor,1,0.3333333333333333,2,1
tour heaven and hell you will still lose,-1,0.3333333333333333,1,2
ghana debttogdp ratio hit 71 amp pleas stop the free free promis and let talk,1,0.3333333333333333,2,1
see too pleas and pleas want work the ministri too you cant emplo,-1,0.3333333333333333,1,2
thank you Mr presid hard work will sure reward you come 7th decemb inshallah,1,0.3333333333333333,2,1
tadi girl are still miss presid are not safe thi countri are not safe fro,-1,0.3333333333333333,1,2
the free sh de3 you and that step forward but the scandal and corrupt take,-1,0.3333333333333333,1,2
educ not the problem the corrupt the loot the nation resourc how can we,-1,0.3333333333333333,1,2
free sh will useless the presid cant ensur fair free and peac elect ayawa,1,0.3333333333333333,2,1
see start dey insult matur enough wonder use bet365 profil,1,0.3333333333333333,2,1
are they not do their work veri well stop critic and,1,0.3333333333333333,2,1
also dont tell lie that will cancel free sh whi you lie start it,-1,0.3333333333333333,1,2
lose loos masa you will benefit from the free sh scheme,1,0.3333333333333333,2,1
hello your excel plz student loan trust fund not do good especi the univers student pl someth,1,0.3333333333333333,2,1
boga tri and meet with bbc and share your hard work stori the world for thank,1,0.3333333333333333,2,1
hi excel wonder the news wa actual fake you say,1,0.3333333333333333,2,1
and hi excel track record are far better than your former vice,1,0.3333333333333333,2,1
when wa assist master die and when becam master assist die who 4more more,1,0.3333333333333333,2,1
sir pleas want you exempt all the ndc member children who are benefit from the free sh si,1,0.3333333333333333,2,1
qualiti super corrupt decept destroy vindict nepost,-1,0.3333333333333333,1,2
qualiti super corrupt decept destroy vindict nepost arrog selfcentr,-1,0.3333333333333333,1,2
god bless youour first ladi pleas tell presid pay the teacher legaci arrear are beg now,-1,0.3333333333333333,1,2
pleas pleas take seriou action what did tarnish your namethey cant free,-1,0.3333333333333333,1,2
can not trust nepot cronyism and corrupt who protect the ghana govern coffer class,-1,0.3333333333333333,1,2
win and over 25 win and goal both team sure odd,1,0.3333333333333333,2,1
coursei can trust you take 40000 bribe and corrupt act but ghana deserv better Im vote for john mahama,1,0.3333333333333333,2,1
thing veri clear that nana addo corrupt man how can some ghanaian stupid vote such person,-1,0.3333333333333333,1,2
sir you are the best ever ghana ha ever had may the fat god continu bless you and keep you,1,0.3333333333333333,2,1
now who lyin here the public respect yourself sometim cheap propaganda aint gonna help,-1,0.3333333333333333,1,2
sue pleas dont let thi fabric scot free,-1,0.3333333333333333,1,2
and other bad onc the nation will it best put the right,1,0.3333333333333333,2,1
more year for you lead the nation wai keep be patient and prayer god will never shame you,1,0.3333333333333333,2,1
pleas stop disturb me veri hot paa when you dey share the cash you dont know number but for vote,-1,0.3333333333333333,1,2
right now whi thi stress im still not go work eeee,1,0.3333333333333333,2,1
with all due respect thi the most stupid and annoy statement have read lif,-1,0.3333333333333333,1,2
pleas nana with all due respect not use the word trust becaus the peopl ghana not trust no,1,0.3333333333333333,2,1
hope chraj would good job thi are swim too mani corrupt scandal,-1,0.3333333333333333,1,2
ye have watch it it clear are just promot senseless propaganda,-1,0.3333333333333333,1,2
thi stupid rant wont make ndc win,-1,0.3333333333333333,1,2
far good but one major thing refus captur did you protect the public purs and defeat corrupt,1,0.3333333333333333,2,1
thi legaci the mother serpent corrupt your great grand children will insult such,1,0.3333333333333333,2,1
all thi while thought wa smart bro but your fellow matin amidu the mad man haha dey fellow mad man,-1,0.3333333333333333,1,2
dear madam first ladi with all due respect pleas know that your husband ha mess up,-1,0.3333333333333333,1,2
youv won advanc daddi weve done all the hard work the result would massiv,1,0.3333333333333333,2,1
daddi pleas reduc data call charg fact not free koraa least token thank,-1,0.3333333333333333,1,2
good morn pleas would like you send transport can and vote monday 0570896689 thank you,1,0.3333333333333333,2,1
come from scottish understand hate cold tell get free ticket wai london accra london,-1,0.3333333333333333,1,2
extrem corrupt and cheap too 4000000 wa enough buy him kicknanaout,-1,0.3333333333333333,1,2
steal 525000000000000 525 trillion the old denomin patriot will thi corrupt onli serpent wi,-1,0.3333333333333333,1,2
your just sick enjoy free water brush your teeth and light read and call the one,1,0.3333333333333333,2,1
jobless and here shout more more champion atta everyth fine wish,1,0.3333333333333333,2,1
fresh scandal corrupt nanaaddoiscorrupt motherserpentofcorrupt kicknanaout,-1,0.3333333333333333,1,2
proverb 2131 your best prepar for the worst then trust god bring victori,1,0.3333333333333333,2,1
sure sure say unto you that you will one again tast victori for your good work and concern for,1,0.3333333333333333,2,1
infact love nana and the way rule thi countri but the corrupt scandal are to,-1,0.3333333333333333,1,2
omg presid ghana caught receiv bribe the grand master corrupt fact he the gran,1,0.3333333333333333,2,1
not good for becaus dont suffer like other are right nowi,-1,0.3333333333333333,1,2
vote for better life our life better ton let leader see how powerless without us Fu,1,0.3333333333333333,2,1
thi ha render major the graduat jobless and close useless sinc most are train work,-1,0.3333333333333333,1,2
the corrupt under your administr too mani whi you declar freedom steal what,-1,0.3333333333333333,1,2
four more kill more our biggest problem countri would how clear nana from histori,-1,0.3333333333333333,1,2
order not make the guy hold the umbrella feel bad joke with the whole situat smart Pr,-1,0.3333333333333333,1,2
ghanaian youth whore shout more probabl havent sat down assimil well what level corrupt,-1,0.3333333333333333,1,2
word looser thank for accept defeat for corrupt the histori,1,0.3333333333333333,2,1
john mahama had been proven not have engag ani the socal corrupt scandal that were,-1,0.3333333333333333,1,2
even you provid free heaven will still vote against you base corrupt Mr mother serpent,1,0.3333333333333333,2,1
hi excel will never disappoint bravo prez,1,0.3333333333333333,2,1
nana like will but you disappoint better lack next tym,-1,0.3333333333333333,1,2
pleas you are youth then not too late pleas seek the free,-1,0.3333333333333333,1,2
sef after catch you steal money from hi bag you dey walk free zongo broni zongo ofre shame you,-1,0.3333333333333333,1,2
with bad concord support mahama who will not lower himself such cheap level col,-1,0.3333333333333333,1,2
presid free sh polici wa major bridg the conscious the poorest the poor sold,-1,0.3333333333333333,1,2
nana tomorrow sh3da nation address covid promis more free thing fact spoil mar,-1,0.3333333333333333,1,2
